,text,label
5198,Petição Juntada Nº Protocolo: WBRE.18.70041801-3 Tipo da Petição: Petições Diversas Data: 05/04/2018 17:59,H:Ativo
5199,Arquivado Definitivamente,H:Arquivado
5200,Suspensão do Prazo Prazo referente ao usuário foi alterado para 19/09/2018 devido à alteração da tabela de feriados Prazo referente ao usuário foi alterado para 15/10/2018 devido à alteração da tabela de feriados,H:Ativo
5201,Certidão de Publicação Expedida Relação :0140/2019 Data da Disponibilização: 12/03/2019 Data da Publicação: 13/03/2019 Número do Diário: 2765 Página: 1199/1203,H:Ativo
5202,Arquivado Provisoriamente,H:Suspenso
5203,Certidão (Documento Restrito) Juntada Dos Cálculos De Liquidação,H:Ativo
5204,Certidão de Publicação Expedida Relação :1469/2018 Data da Disponibilização: 08/01/2019 Data da Publicação: 21/01/2019 Número do Diário: 2723 Página: 820/832,H:Ativo
5205,Autos Destruídos Autos destruídos aos 21/02/2018 conforme edital publicado aos 05/12/2017 e fixado no átrio do Fórum desta Comarca.,H:Arquivado
5206,Cancelada a Distribuição (movimentação exclusiva do distribuidor) Cancelado conforme r. decisão de fls. 45,H:Arquivado
5207,Remetidos os Autos para o Arquivo Geral – Devolução de Feitos Não Reativados Pac.; 7313/2018 - 1ºe2ºvol+Apenso,H:Arquivado
5208,Suspensão do Prazo Prazo referente à movimentação foi alterado para 08/05/2018 devido à alteração da tabela de feriados,H:Ativo
5209,Petição Juntada Juntada a petição diversa - Tipo: Petições Diversas em Procedimento Comum - Número: 80009 - Protocolo: FFPA18002279829,H:Ativo
5210,Arquivado Provisoriamente arquivo provisório,H:Suspenso
5211,Certidão de Publicação Expedida Relação :0119/2019 Data da Disponibilização: 19/03/2019 Data da Publicação: 20/03/2019 Número do Diário: 2770 Página: 2060/2061,H:Ativo
5212,Arquivado Definitivamente procedente,H:Arquivado
5213,Remetidos os Autos para o Tribunal de Justiça - Seção de Direito Público Tipo de local de destino: Tribunal de Justiça de São Paulo Especificação do local de destino: Tribunal de Justiça de São Paulo,H:Ativo
5214,Baixa Definitiva,H:Arquivado
5215,Arquivado Definitivamente,H:Arquivado
5216,Conclusos para Decisão,H:Ativo
5217,Conclusos para Sentença,H:Ativo
5218,Decisão,H:Ativo
5219,"Arquivado Definitivamente RETORNOU AO ARQUIVO, MAÇO: 4118/2016.",H:Arquivado
5220,Autos no Prazo PRAZO 05/07/2019,H:Ativo
5221,Remetidos os Autos para o Tribunal de Justiça/Colégio Recursal - Processo Digital,H:Ativo
5222,Certidão de Cartório Expedida Certidão - Genérica,H:Ativo
5223,Certidão de Trânsito em Julgado com Baixa Expedida Certidão - Trânsito em Julgado com Baixa - Processo Digital,H:Arquivado
5224,Suspensão do Prazo Prazo referente ao usuário foi alterado para 02/01/2020 devido à alteração da tabela de feriados,H:Ativo
5225,Arquivado Definitivamente,H:Arquivado
5226,Trânsito em Julgado às partes - com Baixa,H:Arquivado
5227,Arquivado Definitivamente - Processo Findo com Condenação Arquivado na caixa n° 5973/2018,H:Arquivado
5228,Certidão de Cartório Expedida Certidão de Arquivamento dos autos Digitalizados,H:Ativo
5229,Arquivado Definitivamente - Processo Findo com Condenação ARQUIVADO NA CAIXA 4566/2019,H:Arquivado
5230,Remetidos os Autos para o Tribunal de Justiça/Colégio Recursal - Processo Digital,H:Ativo
5231,Tema SO958 - Banco - Tarifas - Avaliação Bem Registro Contrato Serviços Terceiros,H:Ativo
5232,Decurso de Prazo,H:Arquivado
5233,Certidão de Publicação Expedida Relação :0121/2019 Data da Disponibilização: 01/04/2019 Data da Publicação: 02/04/2019 Número do Diário: 2779 Página: 493/496,H:Ativo
5234,Tipo do Movimento:Arquivamento Tipo de arquivamento:definitivoMaço:4563Maço recebido pelo arquivo em:28/11/2012Local de arquivamento:Arquivo Geral - Rio de Janeiro,H:Arquivado
5235,Arquivado Definitivamente,H:Arquivado
5236,Suspensão do Prazo Prazo referente ao usuário foi alterado para 27/11/2017 devido à alteração da tabela de feriados,H:Ativo
5237,Para O(S) Autor(Es) Ed.Nº 3433 Sol.Nº 3981 Publicação De Notificação Ciência Despacho,H:Ativo
5238,Certidão de Publicação Expedida Relação :0706/2017 Data da Disponibilização: 25/04/2017 Data da Publicação: 26/04/2017 Número do Diário: 2333 Página: 1529/1539,H:Ativo
5239,Suspensão do Prazo Prazo referente ao usuário foi alterado para 29/03/2019 devido à alteração da tabela de feriados,H:Ativo
5240,Remetidos os Autos para o Tribunal de Justiça/Colégio Recursal - Processo Digital,H:Ativo
5241,Tipo do Movimento:Arquivamento Tipo de arquivamento:definitivoMaço:14883Maço recebido pelo arquivo em:12/01/2016Local de arquivamento:Arquivo Geral - Rio de Janeiro,H:Arquivado
5242,Suspensão do Prazo Prazo referente ao usuário foi alterado para 13/05/2019 devido à alteração da tabela de feriados,H:Ativo
5243,Trânsito em Julgado às partes - Proc. em Andamento Nova Certidão - Trânsito e Arquivamento,H:Arquivado
5244,Ofício Expedido Ofício - Genérico - Crime,H:Arquivado
5245,"Arquivado Definitivamente PACOTE 13.850/18- 1º,2º VOL",H:Arquivado
5246,Documento Juntado,H:Ativo
5247,Tipo do Movimento:Arquivamento Tipo de arquivamento:definitivoSituação:Em fase de encaminhamento ao arquivo,H:Arquivado
5248,Arquivado Definitivamente ARQUIVADO CX:2220/19,H:Arquivado
5249,Certidão de Publicação Expedida Relação :0186/2019 Data da Disponibilização: 27/03/2019 Data da Publicação: 28/03/2019 Número do Diário: 2776 Página: 1708/1715,H:Ativo
5250,Contrarrazões Juntada Nº Protocolo: WFPA.17.70088288-6 Tipo da Petição: Contrarrazões de Apelação Data: 03/04/2017 13:42,H:Ativo
5251,Petição Juntada Nº Protocolo: WCAS.19.70010761-2 Tipo da Petição: Petições Diversas Data: 17/01/2019 09:58,H:Arquivado
5252,Tipo do Movimento:Publicado  Atos da Serventia Folhas do DJERJ.:741/767,H:Arquivado
5253,Certidão de Publicação Expedida Relação :0488/2017 Data da Disponibilização: 30/08/2017 Data da Publicação: 31/08/2017 Número do Diário: 2421 Página: 2730/2733,H:Arquivado
5254,Baixa Definitiva,H:Arquivado
5255,Certidão de Cartório Expedida Certidão - Genérica,H:Ativo
5256,Conclusos para Despacho,H:Ativo
5257,Remetidos os Autos para o Tribunal de Justiça - Câmara Especial Tipo de local de destino: Tribunal de Justiça de São Paulo Especificação do local de destino: Tribunal de Justiça de São Paulo,H:Ativo
5258,Autos no Prazo,H:Ativo
5259,Remetidos os Autos FÍSICOS Digitalizados ao Arquivo - Comunicado 903/2017 Pacote: 9822/17 - 1º ao 2º Volume,H:Arquivado
5260,AR Negativo Juntado - Desconhecido Juntada de AR : AR811092234TJ Situação : Desconhecido Modelo : Processo Digital - Carta - Intimação - Despacho-Ato Ordinatório - Genérica Destinatário : Andre Bispo dos Santos (“monstershap.9x.com.br”),H:Ativo
5261,Certidão de Publicação Expedida Relação :0012/2019 Data da Disponibilização: 14/02/2019 Data da Publicação: 15/02/2019 Número do Diário: 2749 Página: 2052,H:Ativo
5262,Despacho,H:Ativo
5263,Arquivado Definitivamente,H:Arquivado
5264,Certidão de Publicação Expedida Relação :0053/2018 Data da Disponibilização: 07/12/2018 Data da Publicação: 10/12/2018 Número do Diário: 2713 Página: 2495/2512,H:Ativo
5265,Despacho,H:Ativo
5266,Arquivado Definitivamente,H:Arquivado
5267,Suspensão do Prazo Prazo referente ao usuário foi alterado para 26/03/2019 devido à alteração da tabela de feriados Prazo referente ao usuário foi alterado para 27/03/2019 devido à alteração da tabela de feriados,H:Ativo
5268,Alvará Expedido Alvará - Genérico,H:Arquivado
5269,Tipo do Movimento:Arquivamento Tipo de arquivamento:definitivoMaço:1615Maço recebido pelo arquivo em:10/05/2018Local de arquivamento:Arquivo Geral - Rio de Janeiro,H:Arquivado
5270,Arquivado Definitivamente,H:Arquivado
5271,Arquivado Definitivamente PROCESSO RETORNOU AO ARQUIVO EM 14/09/2017 NO SUBMALOTE NR GSOFSM28502,H:Arquivado
5272,Arquivado Provisoriamente,H:Suspenso
5273,Remetidos os Autos para o Tribunal de Justiça/Colégio Recursal - Processo Digital,H:Ativo
5274,Certidão de Publicação Expedida Relação :0063/2019 Data da Disponibilização: 01/04/2019 Data da Publicação: 02/04/2019 Número do Diário: 2779 Página: 1548/1567,H:Ativo
5275,Despacho,H:Ativo
5276,Remetidos os Autos para a Administração - Destruição,H:Arquivado
5277,Certidão de Trânsito em Julgado com Baixa Expedida Certidão - Trânsito em Julgado com Baixa - Processo Digital,H:Arquivado
5278,Arquivamento Provisório - Cumprimento de Sentença Digital,H:Suspenso
5279,Certidão de Cartório Expedida Certidão - Genérica,H:Suspenso
5280,"Remetido ao DJE Relação: 0100/2019 Teor do ato: Diante da manifestação de fls. 97, foi realizada a consulta para a localização do RG do herdeiro Gustavo, que restou infrutífera (fls. 99). Manifeste-se a inventariante em termos de prosseguimento do feito, inclusive com relação a decisão de fls. 87, item 2. Decorridos em branco, arquivem-se os autos. Advogados(s): Paulo Sansoni (OAB 56229/SP), Fazenda do Estado de S. Paulo (OAB 11111/SP)",H:Ativo
5281,"Arquivado Definitivamente Processo já arquivado, mas sem a movimentação lançada até a presente data.",H:Arquivado
5282,Suspensão do Prazo Prazo referente ao usuário foi alterado para 08/03/2019 devido à alteração da tabela de feriados,H:Ativo
5283,Certidão de Publicação Expedida Relação :0249/2019 Data da Disponibilização: 26/03/2019 Data da Publicação: 27/03/2019 Número do Diário: 2775 Página: 2079/2093,H:Ativo
5284,Suspensão do Prazo Prazo referente ao usuário foi alterado para 26/04/2018 devido à alteração da tabela de feriados,H:Ativo
5285,AR Negativo Juntado - Endereço Insuficiente Juntada de AR : AR961894899TJ Situação : Endereço insuficiente Modelo : Processo Digital - Carta - Citação - Título Executivo Extrajudicial - Cível - NOVO CPC Destinatário : Daniel Jose Ribeiro,H:Ativo
5286,Arquivado Definitivamente - Processo Findo com Condenação Arquivado CX. 1867/20148,H:Arquivado
5287,Arquivado Provisoriamente - Execução Frustrada,H:Suspenso
5288,Arquivados Os Autos Definitivamente,H:Arquivado
5289,Trânsito em Julgado às partes - com Baixa Trânsito Acórdão - certidão de fls. 105 - 13/03/2015 Em fase de Cumprimento de Sentença - Andamento no incidente processual.,H:Arquivado
5290,Certidão de Publicação Expedida Relação :1315/2018 Data da Disponibilização: 26/10/2018 Data da Publicação: 26/11/2018 Número do Diário: Página:,H:Ativo
5291,Remetida a Carta Precatória ao Cartório de Origem Cumprida Positiva 1ª VARA FEDERAL DE BOTUCATU - SEÇÃO JUDICIÁRIA DO ESTADO DE SÃO PAULO,H:Arquivado
5292,Tipo do Movimento:Juntada de AR Resultado:Positivo,H:Ativo
5293,Recebidos os Autos da Conclusão Tipo de local de destino: Cartório Especificação do local de destino: Cartório da 1ª Vara,H:Ativo
5294,Arquivado Provisoriamente,H:Suspenso
5295,Certidão de Publicação Expedida Relação :0389/2018 Data da Disponibilização: 21/06/2018 Data da Publicação: 22/06/2018 Número do Diário: 2600 Página: 2665/2670,H:Arquivado
5296,Arquivado Definitivamente,H:Arquivado
5297,Processo Suspenso ou Sobrestado por Decisão Judicial,H:Ativo
5298,Decisão,H:Ativo
5299,Autos no Prazo PRAZO 04/06/2019,H:Ativo
5300,Suspensão do Prazo Prazo referente à movimentação foi alterado para 12/03/2019 devido à alteração da tabela de feriados,H:Ativo
5301,Recebidos os Autos do Advogado Tipo de local de destino: Cartório Especificação do local de destino: Cartório da 9ª Vara de Fazenda Pública,H:Ativo
5302,Certidão de Trânsito em Julgado com Baixa Expedida Certidão - Trânsito em Julgado com Baixa - Processo Digital,H:Arquivado
5303,Recebidos os Autos do Advogado Tipo de local de destino: Cartório Especificação do local de destino: Cartório da 2ª Vara de Fazenda Pública,H:Ativo
5304,Certidão de Publicação Expedida Relação :0197/2016 Data da Disponibilização: 17/05/2016 Data da Publicação: 18/05/2016 Número do Diário: 2117 Página: 973,H:Ativo
5305,Suspensão do Prazo Prazo referente ao usuário foi alterado para 18/05/2020 devido à alteração da tabela de feriados,H:Arquivado
5306,Certidão de Não Consulta ao Teor da Informação - Contagem de Prazo do Ato - Expedida Certidão de Não Leitura - Contagem de Prazo do Ato,H:Ativo
5307,Recebidos os Autos do Advogado Tipo de local de destino: Cartório Especificação do local de destino: Unidade de Processamento das Execuções contra a Fazenda Pública da Comarca da Capital - UPEFAZ,H:Ativo
5308,Tipo do Movimento:RemessaDestinatário:Grupo de Sentença Prazo:15 dia(s),H:Ativo
5309,"Remetidos os Autos para o Arquivo Geral – Devolução de Feitos Não Reativados habilitação, incidente-25 despacho fl(s)73, dia 16 de junho de 2015",H:Arquivado
5310,Tipo do Movimento:Arquivamento Tipo de arquivamento:definitivoMaço:1340Maço recebido pelo arquivo em:10/08/2017Local de arquivamento:Arquivo Geral - Rio de Janeiro,H:Arquivado
5311,Arquivado Definitivamente,H:Arquivado
5312,Provisório,H:Suspenso
5313,Arquivado Definitivamente ARQUIVADO EM 14/JUL/2017 CX 4786/2017,H:Arquivado
5314,Tipo do Movimento:Despacho - Proferido despacho de mero expediente Descrição:Subam os autos ao E. Tribunal.Visualizar Ato Assinado Digitalmente,H:Ativo
5315,Trânsito em Julgado às partes - Proc. em Andamento Certidão - Trânsito em Julgado,H:Suspenso
5316,Arquivado Definitivamente Pacote n. 1224/2016,H:Arquivado
5317,Petição Juntada Nº Protocolo: WSJC.19.70096353-5 Tipo da Petição: Petições Diversas Data: 01/04/2019 11:26,H:Ativo
5318,Certidão de Trânsito em Julgado com Baixa Expedida Certidão - Trânsito em Julgado com Baixa - Processo Digital,H:Arquivado
5319,Baixa Definitiva CAIXA - 2372/2016,H:Arquivado
5320,Certidão de Cartório Expedida Certidão - Genérica,H:Suspenso
5321,Serventuário MINUTA 22/03/2019,H:Ativo
5322,Trânsito em Julgado às partes - Proc. em Andamento TRÂNSITO EM JULGADO COM ARQUIVAMENTO,H:Arquivado
5323,Certidão de Não Consulta ao Teor da Informação - Contagem de Prazo do Ato - Expedida Certidão de Não Leitura - Contagem de Prazo do Ato,H:Ativo
5324,Remetidos os Autos para o Perito para manifestação. retorno dos autos e m _______/______/2019. Tipo de local de destino: Perito Especificação do local de destino: Perito Vencimento: 12/03/2019,H:Ativo
5325,Petição Juntada Nº Protocolo: WFPA.17.80045743-5 Tipo da Petição: Petição Intermediária Data: 12/06/2017 11:56,H:Ativo
5326,Certidão de Publicação Expedida Relação :0074/2018 Data da Disponibilização: 21/05/2018 Data da Publicação: 22/05/2018 Número do Diário: 2579 Página: 314/364,H:Arquivado
5327,Arquivado Definitivamente,H:Arquivado
5328,Autos Destruídos,H:Arquivado
5329,Apensado ao processo Apenso o processo 0000914-16.2019.8.26.0320 - Classe: Cumprimento de Sentença contra a Fazenda Pública - Assunto principal: Adicional de Insalubridade,H:Arquivado
5330,Tipo do Movimento:Processo Desarquivado Situação:Atendido pelo DEGEAData de atendimento:25/03/2019,H:Ativo
5331,Tipo do Movimento:Arquivamento Tipo de arquivamento:definitivoSituação:Em fase de encaminhamento ao arquivo,H:Arquivado
5332,"Expedição de documento Certifico e dou fé que decorreu o prazo de 05 dias sem manifestação do interessado, referente a intimação retro.",H:Arquivado
5333,Petição Juntada Juntada a petição diversa - Tipo: Petições Diversas em Procedimento do Juizado Especial Cível - Número: 80011,H:Ativo
5334,Certidão de Publicação Expedida Relação :0481/2016 Data da Disponibilização: 06/10/2016 Data da Publicação: 07/10/2016 Número do Diário: 2216 Página: 1956/1970,H:Arquivado
5335,Baixa Definitiva,H:Arquivado
5336,Proferido Despacho De Mero Expediente,H:Ativo
5337,Certidão de Publicação Expedida Relação :0904/2018 Data da Disponibilização: 28/11/2018 Data da Publicação: 29/11/2018 Número do Diário: 2706 Página: 3032/3034,H:Arquivado
5338,Tipo do Movimento:Arquivamento Tipo de arquivamento:definitivoMaço:10143Maço recebido pelo arquivo em:25/01/2016Local de arquivamento:Arquivo Geral - Rio de Janeiro,H:Arquivado
5339,Arquivado Definitivamente,H:Arquivado
5340,Tipo do Movimento:Arquivamento Tipo de arquivamento:definitivoMaço:3090Situação:Em fase de encaminhamento ao arquivo,H:Arquivado
5341,Certidão de Publicação Expedida Relação :0051/2019 Data da Disponibilização: 26/02/2019 Data da Publicação: 27/02/2019 Número do Diário: 2757 Página: 1597/1604,H:Ativo
